gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
82,396,2017-03-03,06:18:25,0.000000,0.139308,-0.417561,1,1135.608614,06:18:25,76.428375,-1.7438666,89.91885,13.0,33.935712,-118.124231,22.554451,50,10.138397,0.0143585205,0.30867004,9.89469408921017,0.03510212892904581,0.24907789647531614,-25.287628,49.399567,-24.453354,-0.0042266846,0.0028686523,7.6293945e-05,wonhee
84,397,2017-03-03,06:18:26,0.000000,0.074206,-0.431056,1,1135.608614,06:18:26,76.175354,-1.3816981,89.76968,13.0,33.935712,-118.124231,22.57823,4,9.5234375,0.0382843,0.22970581,9.794396815436764,0.03596181221110232,0.24384440697709486,-25.373077,49.30725,-24.544907,-0.004211426,0.0017700195,-0.0011444092,wonhee
84,398,2017-03-03,06:18:26,0.000000,0.074206,-0.391257,1,1135.608614,06:18:26,75.4773,-0.63598084,91.70539,13.0,33.935712,-118.124231,22.57823,4,10.126419,-0.3014984,0.112457275,9.884094671075715,-0.05520516037724967,0.20834935711348337,-25.037003,49.31526,-24.544144,-0.003616333,0.004699707,0.0017852783,wonhee
84,399,2017-03-03,06:18:26,0.000000,0.074206,-0.416717,1,1135.608614,06:18:26,76.245926,-1.595871,89.07496,13.0,33.935712,-118.124231,22.57823,4,9.188446,0.1483612,0.25602722,9.696160861304358,-0.00021044359323428574,0.2212298279410403,-24.951172,49.40796,-24.728775,-0.0042266846,0.0033569336,0.00032043457,wonhee
84,400,2017-03-03,06:18:26,0.000000,0.074206,-0.442177,1,1135.608614,06:18:26,76.1601,-1.5133309,89.64636,13.0,33.935712,-118.124231,22.57823,4,9.690933,0.059814453,0.25602722,9.694748522098182,0.016005655088380945,0.23063055956270123,-24.95308,49.31755,-24.63646,-0.0042266846,0.0016479492,-0.0004272461,wonhee
84,401,2017-03-03,06:18:26,0.000000,0.074206,-0.471993,1,1135.608614,06:18:26,76.23223,-1.6228904,88.78607,13.0,33.935712,-118.124231,22.57823,4,9.372681,0.1986084,0.26560974,9.60773998036125,0.06533692093106779,0.24008040244401652,-25.291443,49.219513,-24.728775,-0.0033721924,0.0048217773,0.001663208,wonhee
85,402,2017-03-03,06:18:27,1.339474,0.416026,-0.498542,1,1136.207412,06:18:27,76.006874,-1.4621202,90.582275,13.0,33.935717,-118.124233,22.522743,4,10.124039,-0.102890015,0.25842285,9.747221367699897,0.019889369185157012,0.24503572859219527,-25.279236,49.762344,-24.822235,-0.0041046143,0.0025024414,-4.5776367e-05,wonhee
85,403,2017-03-03,06:18:27,1.339474,0.416026,-0.517475,1,1136.207412,06:18:27,76.069954,-1.3504329,90.66871,13.0,33.935717,-118.124233,22.522743,4,10.2508545,-0.119644165,0.2416687,9.883280986895143,-0.01780648183936733,0.24412610490246428,-25.277328,49.853134,-24.7303,-0.0045928955,0.0025024414,-0.00090026855,wonhee
85,404,2017-03-03,06:18:27,1.339474,0.416026,-0.515746,1,1136.207412,06:18:27,75.71902,-1.1064247,91.687065,13.0,33.935717,-118.124233,22.522743,4,10.155136,-0.29910278,0.19621277,9.956724307413866,-0.09380042416395992,0.23118201984707717,-25.271606,50.125122,-24.914932,-0.0034942627,0.0036010742,0.0010528564,wonhee
85,405,2017-03-03,06:18:27,1.339474,0.416026,-0.545562,1,1136.207412,06:18:27,76.45198,-1.6357409,89.63154,13.0,33.935717,-118.124233,22.522743,4,9.300903,0.059814453,0.26560974,9.779550107338228,-0.05230041086221684,0.2404828823069678,-25.021744,50.040436,-24.730682,-0.004714966,0.002029419,-0.00077819824,wonhee
85,406,2017-03-03,06:18:27,1.339474,0.416026,-0.581897,1,1136.207412,06:18:27,76.344795,-1.6991342,89.70949,13.0,33.935717,-118.124233,22.522743,4,9.437286,0.047851562,0.279953,9.687085332640104,-0.025243733262288803,0.25114597978504527,-24.448013,49.42131,-24.544144,-0.0038452148,0.003967285,0.0012969971,wonhee
86,407,2017-03-03,06:18:28,0.746168,0.505216,-0.637812,1,1136.540979,06:18:28,76.90484,-2.001418,88.101265,13.0,33.935717,-118.124236,22.56502,4,9.238693,0.3062744,0.32302856,9.565949358621763,0.06431794978660949,0.2705655053554769,-24.703217,49.233246,-24.267578,-0.003616333,0.003112793,0.00093078613,wonhee
86,408,2017-03-03,06:18:28,0.746168,0.505216,-0.696994,1,1136.540979,06:18:28,76.48245,-1.858443,90.43108,13.0,33.935717,-118.124236,22.56502,4,10.1766815,-0.0765686,0.33021545,9.730942440404764,0.026256573192593516,0.28668030843899445,-24.626541,48.872757,-24.082565,-0.0041046143,0.002029419,-0.00077819824,wonhee
86,409,2017-03-03,06:18:28,0.746168,0.505216,-0.696994,1,1136.540979,06:18:28,76.008415,-1.2020986,90.977715,13.0,33.935717,-118.124236,22.56502,4,10.375275,-0.17706299,0.21774292,9.905012883890572,-0.02867146979891458,0.26805644472199175,-24.370193,49.059677,-24.266052,-0.0041046143,0.0032348633,0.0008087158,wonhee
86,410,2017-03-03,06:18:28,0.746168,0.505216,0.727234,1,1136.540979,06:18:28,75.94134,-1.3718677,91.90234,13.0,33.935717,-118.124236,22.56502,4,10.085754,-0.33499146,0.2416687,9.953841219148147,-0.11142571797219847,0.26092763156806253,-24.952316,49.316788,-24.359894,-0.0034942627,0.004211426,0.0014190674,wonhee
86,411,2017-03-03,06:18:28,0.746168,0.505216,0.714821,1,1136.540979,06:18:28,75.81985,-1.3400507,90.634895,13.0,33.935717,-118.124236,22.56502,4,9.717255,-0.107681274,0.22732544,9.88992598240205,-0.11041413317310372,0.2518497907834495,-25.03357,49.49684,-24.82071,-0.0042266846,0.0025024414,-0.0004119873,wonhee
87,412,2017-03-03,06:18:29,0.248736,0.435926,0.690450,1,1136.652174,06:18:29,76.12516,-1.5926274,88.00068,13.0,33.935718,-118.124236,22.5201,4,9.116653,0.31825256,0.2536316,9.681021482733625,0.0053928368100856355,0.25233115761167074,-25.118256,49.495697,-25.096512,-0.003982544,0.0022583008,-0.0005340576,wonhee
87,413,2017-03-03,06:18:29,0.248736,0.435926,0.660634,1,1136.652174,06:18:29,75.94922,-1.5042636,90.067764,13.0,33.935718,-118.124236,22.5201,4,10.114456,-0.011962891,0.26560974,9.798116510012722,0.000704079130637583,0.2559184491287273,-25.116348,49.585724,-24.913406,-0.003982544,0.0036010742,0.00093078613,wonhee
87,414,2017-03-03,06:18:29,0.248736,0.435926,0.616683,1,1136.652174,06:18:29,75.66355,-1.6635709,90.87232,13.0,33.935718,-118.124236,22.5201,4,10.214966,-0.15553284,0.29670715,9.91073098914831,-0.041504295096191614,0.2669377700432759,-25.294495,49.129868,-24.912643,-0.003982544,0.003112793,6.1035156e-05,wonhee
87,415,2017-03-03,06:18:29,0.248736,0.435926,0.632554,1,1136.652174,06:18:29,75.10676,-0.9393508,91.83838,13.0,33.935718,-118.124236,22.5201,4,10.064209,-0.32302856,0.1651001,9.952194027165598,-0.11755982405255327,0.23942569087855023,-25.220108,48.679733,-24.72763,-0.0041046143,0.0025177002,-0.00065612793,wonhee
87,416,2017-03-03,06:18:29,0.248736,0.435926,0.602738,1,1136.652174,06:18:29,76.30886,-1.6569092,89.178764,13.0,33.935718,-118.124236,22.5201,4,9.181259,0.13160706,0.26560974,9.743921140627378,-0.050245842533054724,0.2464994744006621,-25.209808,49.131012,-24.545288,-0.003616333,0.003982544,0.0019073486,wonhee
88,417,2017-03-03,06:18:30,0.556167,0.468410,0.605556,1,1136.900803,06:18:30,75.87948,-1.1615117,89.74182,13.0,33.935719,-118.124234,22.528027,4,9.559326,0.04307556,0.19381714,9.694051616705574,-0.025034485938175963,0.23226701450642412,-25.215912,48.86017,-24.544525,-0.0042266846,0.0037231445,0.00032043457,wonhee
88,418,2017-03-03,06:18:30,0.556167,0.468410,0.629035,1,1136.900803,06:18:30,75.54433,-0.83442456,91.80376,13.0,33.935719,-118.124234,22.528027,4,10.1814575,-0.32063293,0.1483612,9.825727343780349,-0.10489224182106995,0.20959933750536386,-25.209045,49.131012,-24.45259,-0.0041046143,0.002380371,-0.00016784668,wonhee
88,419,2017-03-03,06:18:30,0.556167,0.468410,0.605746,1,1136.900803,06:18:30,76.462494,-1.424995,90.19,13.0,33.935719,-118.124234,22.528027,4,10.100098,-0.033493042,0.25125122,9.899850280913386,-0.08560330446674323,0.22085185229743753,-25.120926,49.313354,-24.176407,-0.003616333,0.004348755,0.0019073486,wonhee
88,420,2017-03-03,06:18:30,0.556167,0.468410,0.574848,1,1136.900803,06:18:30,76.242455,-1.553361,89.81962,13.0,33.935719,-118.124234,22.528027,4,9.882355,0.03111267,0.2679901,9.895123822096195,-0.05407175893990054,0.23358654273102897,-24.876785,48.958588,-24.35875,-0.0038604736,0.004714966,0.00093078613,wonhee
88,421,2017-03-03,06:18:30,0.556167,0.468410,0.516755,1,1136.900803,06:18:30,76.56456,-1.9876393,88.98398,13.0,33.935719,-118.124234,22.528027,4,9.444473,0.16749573,0.32781982,9.773377703121845,0.005786074546015034,0.2590442479502643,-24.712372,48.781586,-24.26567,-0.004348755,0.0018920898,-0.0012664795,wonhee
89,422,2017-03-03,06:18:31,0.556167,0.492118,0.461929,1,1137.149432,06:18:31,76.33873,-1.9802526,87.94461,13.0,33.935718,-118.124236,22.53067,4,9.267395,0.33259583,0.32063293,9.636683332773874,0.09407576008216145,0.27568281298698794,-24.471283,48.336792,-24.448395,-0.0041046143,0.0040893555,0.0012969971,wonhee
89,423,2017-03-03,06:18:31,0.556167,0.492118,0.431031,1,1137.149432,06:18:31,75.67142,-1.512019,90.0,13.0,33.935718,-118.124236,22.53067,4,10.1527405,0.0,0.2679901,9.776099382180895,0.06866060910941924,0.2736045787874075,-24.297333,48.612595,-24.72496,-0.0042266846,0.002746582,-0.00016784668,wonhee
89,424,2017-03-03,06:18:31,0.556167,0.492118,0.415358,1,1137.149432,06:18:31,75.433876,-1.292462,91.01574,13.0,33.935718,-118.124236,22.53067,4,10.392029,-0.18424988,0.23449707,9.942496594510454,0.00033526942901423995,0.2630394423576645,-24.631119,48.69423,-24.726486,-0.0042266846,0.002746582,-0.000289917,wonhee
89,425,2017-03-03,06:18:31,0.556167,0.492118,0.371407,1,1137.149432,06:18:31,75.7235,-1.8034257,89.41801,13.0,33.935718,-118.124236,22.53067,4,9.422943,0.095718384,0.29670715,9.802135963553214,0.026103610338030617,0.2721349827167198,-25.041962,49.136734,-25.188446,-0.0041046143,0.0037384033,0.0008087158,wonhee
89,426,2017-03-03,06:18:31,0.556167,0.492118,0.379662,1,1137.149432,06:18:31,75.04109,-1.0041538,91.24223,13.0,33.935718,-118.124236,22.53067,4,10.372879,-0.22492981,0.18185425,9.956325740231796,-0.04171462755367346,0.24774508196097453,-25.289917,49.311066,-25.281143,-0.0038604736,0.0037231445,0.0014190674,wonhee
90,427,2017-03-03,06:18:32,0.703513,0.549227,0.327007,1,1137.463930,06:18:32,76.14159,-1.9509059,88.5509,13.0,33.935716,-118.124238,22.620506,4,9.269791,0.23449707,0.31585693,9.770854115492492,0.032905678332062774,0.2661459208107746,-25.123596,49.22371,-25.004578,-0.004837036,0.0023956299,-0.00065612793,wonhee
90,428,2017-03-03,06:18:32,0.703513,0.549227,0.281967,1,1137.463930,06:18:32,75.996315,-1.7565423,89.761024,13.0,33.935716,-118.124238,22.620506,4,9.753143,0.04067993,0.29910278,9.766069347623018,0.03500594071280949,0.27504942104452285,-25.46196,49.12529,-24.82071,-0.0038604736,0.0026245117,0.00019836426,wonhee
90,429,2017-03-03,06:18:32,0.703513,0.549227,0.245632,1,1137.463930,06:18:32,76.45362,-1.7370956,88.82667,13.0,33.935716,-118.124238,22.620506,4,9.229111,0.18902588,0.279953,9.621006714496326,0.07661538406333723,0.2763741533597481,-25.215149,48.859406,-24.359512,-0.003982544,0.004837036,0.002029419,wonhee
90,430,2017-03-03,06:18:32,0.703513,0.549227,0.210378,1,1137.463930,06:18:32,76.07879,-1.5532855,91.17873,13.0,33.935716,-118.124238,22.620506,4,10.2341,-0.21057129,0.27757263,9.786637674031939,-0.0009698799016300136,0.2766979292688952,-25.040817,49.134445,-24.359512,-0.0041046143,0.002380371,-0.0006713867,wonhee
90,431,2017-03-03,06:18:32,0.703513,0.549227,0.171865,1,1137.463930,06:18:32,76.09047,-1.7014476,89.613846,13.0,33.935716,-118.124238,22.620506,4,9.585648,0.06460571,0.28474426,9.732339065070153,0.01674577305744268,0.27887169549867685,-25.712967,49.118805,-24.728394,-0.0045928955,0.002380371,-6.1035156e-05,wonhee
91,432,2017-03-03,06:18:33,0.351756,0.495879,0.147494,1,1137.621179,06:18:33,75.873604,-1.5432571,89.24274,13.0,33.935715,-118.124239,22.596725,4,9.413361,0.124420166,0.2536316,9.646165159340654,0.04583467917038268,0.2720529269114758,-25.547028,49.032974,-24.911499,-0.0041046143,0.004837036,0.0021514893,wonhee
91,433,2017-03-03,06:18:33,0.351756,0.495879,0.137258,1,1137.621179,06:18:33,76.0661,-1.3635767,88.1519,13.0,33.935715,-118.124239,22.596725,4,9.343979,0.3014984,0.22253418,9.564527691253142,0.11490382150272123,0.2586751298292409,-25.703049,49.57161,-25.097656,-0.0041046143,0.0026245117,-0.00077819824,wonhee
91,434,2017-03-03,06:18:33,0.351756,0.495879,0.138987,1,1137.621179,06:18:33,75.50339,-1.0827537,91.016914,13.0,33.935715,-118.124239,22.596725,4,10.380066,-0.18424988,0.19621277,9.784850431380399,0.03408559073736599,0.24180053531320972,-25.870895,49.567795,-25.006485,-0.0037384033,0.003112793,0.00019836426,wonhee
91,435,2017-03-03,06:18:33,0.351756,0.495879,0.111349,1,1137.621179,06:18:33,76.01992,-1.599543,89.19265,13.0,33.935715,-118.124239,22.596725,4,9.339188,0.13160706,0.26081848,9.664451957145165,0.06043162144951601,0.24693835120737742,-25.368881,49.489594,-25.006104,-0.0041046143,0.004211426,0.0010528564,wonhee
91,436,2017-03-03,06:18:33,0.351756,0.495879,0.068487,1,1137.621179,06:18:33,76.16281,-1.7166487,90.09775,13.0,33.935715,-118.124239,22.596725,4,9.820145,-0.01675415,0.29431152,9.706513399817597,0.0395794058243244,0.25973650703274825,-25.364685,49.669647,-24.822998,-0.0045928955,0.0017700195,-0.0012664795,wonhee
92,437,2017-03-03,06:18:34,0.746208,0.563507,0.029974,1,1137.954764,06:18:34,76.288315,-1.7185589,89.45104,13.0,33.935712,-118.124239,22.69449,4,9.489929,0.090927124,0.28474426,9.648001778812382,0.053451310854917604,0.2664925068418028,-25.208664,49.131012,-24.544907,-0.0036010742,0.0038452148,0.0017852783,wonhee
92,438,2017-03-03,06:18:34,0.746208,0.563507,0.038229,1,1137.954764,06:18:34,75.42498,-1.0170757,91.71337,13.0,33.935712,-118.124239,22.69449,4,10.238892,-0.3062744,0.18185425,9.807634442600426,-0.04373082450248072,0.24362695599400225,-25.291443,49.219513,-24.729156,-0.0042266846,0.003112793,-0.0005340576,wonhee
92,439,2017-03-03,06:18:34,0.746208,0.563507,0.011680,1,1137.954764,06:18:34,76.29773,-1.6124104,88.93964,13.0,33.935712,-118.124239,22.69449,4,9.178864,0.16989136,0.25842285,9.637768201690639,0.01398053563445456,0.24762415866991694,-25.711441,49.209595,-24.637222,-0.0037384033,0.003112793,-4.5776367e-05,wonhee
92,440,2017-03-03,06:18:34,0.746208,0.563507,-0.031182,1,1137.954764,06:18:34,75.96146,-1.6943033,90.50982,13.0,33.935712,-118.124239,22.69449,4,9.949356,-0.088531494,0.29431152,9.72194558094732,-0.013713725962863237,0.2602370393491348,-25.375366,49.21837,-24.728394,-0.004211426,0.0022583008,-0.0011444092,wonhee
92,441,2017-03-03,06:18:34,0.746208,0.563507,-0.043595,1,1137.954764,06:18:34,76.192764,-1.3960217,88.486,13.0,33.935712,-118.124239,22.69449,4,9.324829,0.24645996,0.22732544,9.614662069767174,0.05657381146554621,0.2513457663423353,-25.539017,49.394608,-24.82109,-0.003616333,0.0033569336,0.00019836426,wonhee
93,442,2017-03-03,06:18:35,0.248723,0.478466,-0.057091,1,1138.065953,06:18:35,75.690056,-1.270848,91.416855,14.0,33.935712,-118.12424,22.63636,4,10.351349,-0.25602722,0.22970581,9.813682620174223,-0.027877299022353856,0.24549959771182228,-25.043106,49.0448,-24.543762,-0.0037384033,0.004333496,0.0015411377,wonhee
93,443,2017-03-03,06:18:35,0.248723,0.478466,-0.081462,1,1138.065953,06:18:35,76.24758,-1.5179256,89.77082,14.0,33.935712,-118.12424,22.63636,4,9.571289,0.0382843,0.2536316,9.7481984779661,-0.010003332059104177,0.2476965086449279,-25.053024,48.592377,-24.174881,-0.004211426,0.0025024414,-0.00090026855,wonhee
93,444,2017-03-03,06:18:35,0.248723,0.478466,-0.076467,1,1138.065953,06:18:35,75.84471,-1.058822,90.63001,14.0,33.935712,-118.12424,22.63636,4,10.226929,-0.112457275,0.18902588,9.877530502306113,-0.03768190117533,0.2318462738620863,-25.051117,48.682404,-24.266815,-0.0041046143,0.003250122,0.0010528564,wonhee
93,445,2017-03-03,06:18:35,0.248723,0.478466,-0.094318,1,1138.065953,06:18:35,76.09728,-1.459571,88.277145,14.0,33.935712,-118.12424,22.63636,4,9.387039,0.28234863,0.23928833,9.745021176087862,0.048776334810266726,0.23385679155684116,-25.223923,48.498917,-24.542618,-0.0041046143,0.004211426,0.0008087158,wonhee
93,446,2017-03-03,06:18:35,0.248723,0.478466,-0.148062,1,1138.065953,06:18:35,75.79184,-1.7761662,90.28052,14.0,33.935712,-118.12424,22.63636,4,10.262817,-0.050247192,0.31825256,9.884906934398922,0.02202451392103504,0.25665683265744127,-25.555801,48.672104,-24.726868,-0.0042266846,0.0023956299,-0.00065612793,wonhee
94,447,2017-03-03,06:18:36,0.497472,0.483601,-0.132192,1,1138.288343,06:18:36,75.38337,-0.91071856,90.85805,14.0,33.93571,-118.12424,22.67071,4,10.384857,-0.15553284,0.1651001,10.019971550246689,-0.02594370820422431,0.23192221259136225,-25.127792,49.043655,-24.819183,-0.004348755,0.0037231445,0.0004272461,wonhee
94,448,2017-03-03,06:18:36,0.497472,0.483601,-0.106535,1,1138.288343,06:18:36,75.18185,-0.81251454,91.63892,14.0,33.93571,-118.12424,22.67071,4,10.119247,-0.28953552,0.14356995,10.046791429683896,-0.09715467355935399,0.2080533000193912,-25.048065,48.865128,-24.72725,-0.004348755,0.003967285,0.0015411377,wonhee
94,449,2017-03-03,06:18:36,0.497472,0.483601,-0.102628,1,1138.288343,06:18:36,75.52043,-1.1587632,89.79722,14.0,33.93571,-118.12424,22.67071,4,9.463608,0.033493042,0.19142151,9.889240803494182,-0.061859381634155074,0.20356011863110787,-24.796677,48.871613,-24.910736,-0.004470825,0.0029907227,-0.0005493164,wonhee
94,450,2017-03-03,06:18:36,0.497472,0.483601,-0.103078,1,1138.288343,06:18:36,75.83614,-1.2306916,89.39927,14.0,33.93571,-118.12424,22.67071,4,9.355942,0.098098755,0.20100403,9.745166818946515,-0.018645697383025142,0.2028695754093196,-24.87793,48.95897,-24.72763,-0.004348755,0.0028686523,7.6293945e-05,wonhee
94,451,2017-03-03,06:18:36,0.497472,0.483601,-0.122011,1,1138.288343,06:18:36,75.92305,-1.4847263,87.896835,14.0,33.93571,-118.12424,22.67071,4,9.317657,0.34217834,0.2416687,9.629672385721992,0.07883315770860484,0.2133513999326737,-24.702454,49.32556,-25.188065,-0.0042266846,0.0038452148,0.0015411377,wonhee
95,452,2017-03-03,06:18:37,0.248723,0.420147,-0.152909,1,1138.399532,06:18:37,75.845116,-1.4719192,90.98593,14.0,33.93571,-118.124239,22.59937,4,10.4279175,-0.17945862,0.2679901,9.845323261940385,0.009054029485255813,0.22811238416445345,-24.7715,49.955368,-25.00534,-0.0045928955,0.002746582,-0.0004119873,wonhee
95,453,2017-03-03,06:18:37,0.248723,0.420147,-0.200126,1,1138.399532,06:18:37,76.71183,-1.782927,89.90167,14.0,33.93571,-118.124239,22.59937,4,9.762711,0.01675415,0.30389404,9.823005046200421,0.011134264874474224,0.24858526923434526,-24.680328,50.226974,-24.546051,-0.0044555664,0.003967285,0.0011749268,wonhee
95,454,2017-03-03,06:18:37,0.248723,0.420147,-0.215800,1,1138.399532,06:18:37,76.744934,-1.4228346,89.05605,14.0,33.93571,-118.124239,22.59937,4,9.439682,0.15553284,0.23449707,9.719447944115817,0.05014443693004905,0.24477925469710157,-24.762726,50.315475,-24.546432,-0.004348755,0.0029907227,0.00019836426,wonhee
95,455,2017-03-03,06:18:37,0.248723,0.420147,-0.234733,1,1138.399532,06:18:37,76.96521,-1.4744139,88.21826,14.0,33.93571,-118.124239,22.59937,4,9.384644,0.29193115,0.2416687,9.628998578853803,0.11546461941392273,0.24393891902331305,-25.356293,50.029755,-24.362946,-0.0042266846,0.0016479492,-0.0010223389,wonhee
95,456,2017-03-03,06:18:37,0.248723,0.420147,-0.241702,1,1138.399532,06:18:37,75.96621,-1.1950536,91.35474,14.0,33.93571,-118.124239,22.59937,4,10.320251,-0.24406433,0.21534729,9.815744714397761,0.018335640382066004,0.23621471283513548,-25.70877,49.29886,-24.361801,-0.0037384033,0.0049438477,0.0021514893,wonhee
96,457,2017-03-03,06:18:38,0.497445,0.441029,-0.283482,1,1138.621910,06:18:38,76.22709,-1.7229127,89.92938,14.0,33.93571,-118.124237,22.710344,4,9.705292,0.011962891,0.29193115,9.785905227485122,0.0166140025497997,0.25126685443857966,-25.805283,48.755264,-24.360275,-0.0038604736,0.0036010742,-4.5776367e-05,wonhee
96,458,2017-03-03,06:18:38,0.497445,0.441029,-0.311120,1,1138.621910,06:18:38,76.06602,-1.5917389,89.05052,14.0,33.93571,-118.124237,22.710344,4,9.384644,0.15553284,0.26081848,9.677502014296776,0.05414378943295828,0.2538472854174693,-25.72136,48.757935,-24.636078,-0.004333496,0.0022583008,-0.0004119873,wonhee
96,459,2017-03-03,06:18:38,0.497445,0.441029,-0.325705,1,1138.621910,06:18:38,75.05995,-1.4252696,88.383125,14.0,33.93571,-118.124237,22.710344,4,9.324829,0.2632141,0.23210144,9.582225208725005,0.11062543255057809,0.24797251019553948,-24.679184,50.41313,-26.570892,-0.003982544,0.004699707,0.002029419,wonhee
96,460,2017-03-03,06:18:38,0.497445,0.441029,-0.325705,1,1138.621910,06:18:38,74.43374,-1.6392695,90.39302,14.0,33.93571,-118.124237,22.710344,4,10.116852,-0.06939697,0.28953552,9.726657957420949,0.061991262225482006,0.2592010154782965,-24.062347,51.784897,-27.677536,-0.0045928955,0.0020141602,-0.00090026855,wonhee
96,461,2017-03-03,06:18:38,0.497445,0.441029,0.478512,1,1138.621910,06:18:38,73.73329,-1.3333511,91.34694,14.0,33.93571,-118.124237,22.710344,4,10.380066,-0.24406433,0.2416687,9.90318019901057,-0.020691557192286318,0.25446455154334136,-23.533249,52.973938,-28.78418,-0.004714966,0.0029907227,7.6293945e-05,wonhee
97,462,2017-03-03,06:18:39,0.556167,0.472134,0.523749,1,1138.870538,06:18:39,72.91708,-0.54875755,92.41804,14.0,33.935709,-118.124239,22.5201,4,10.482956,-0.44267273,0.100494385,10.059810233140722,-0.13469239231917118,0.21286855460874637,-23.347855,53.793335,-29.613876,-0.003616333,0.0045928955,0.0023956299,wonhee
97,463,2017-03-03,06:18:39,0.556167,0.472134,0.547228,1,1138.870538,06:18:39,74.569725,-0.9590027,88.11245,13.0,33.935709,-118.124239,22.5201,4,8.858231,0.29193115,0.1483612,9.73519613925179,-0.019437392230962552,0.19544149204978672,-23.870087,52.874374,-28.231812,-0.004837036,0.0022583008,-0.0005493164,wonhee
97,464,2017-03-03,06:18:39,0.556167,0.472134,0.551134,1,1138.870538,06:18:39,73.81178,-1.0342232,91.88804,14.0,33.935709,-118.124239,22.5201,4,10.597809,-0.34934998,0.19142151,9.968236362023287,-0.10856532719141647,0.19435546892742434,-24.052048,52.2377,-28.046417,-0.003982544,0.0028686523,-0.00016784668,wonhee
97,465,2017-03-03,06:18:39,0.556167,0.472134,0.505005,1,1138.870538,06:18:39,74.975746,-1.8886701,88.65039,14.0,33.935709,-118.124239,22.5201,4,9.140579,0.21534729,0.3014984,9.744639584371399,-0.021058321553553944,0.22330079731481586,-24.393463,51.95732,-27.586365,-0.0037231445,0.004333496,0.0005645752,wonhee
97,466,2017-03-03,06:18:39,0.556167,0.472134,0.458877,1,1138.870538,06:18:39,75.47222,-1.8319614,89.15643,14.0,33.935709,-118.124239,22.5201,4,9.4253235,0.13877869,0.3014984,9.658374360627935,0.022122640004638143,0.24442636543368898,-24.142838,51.87111,-26.849747,-0.004714966,0.0015258789,-0.00077819824,wonhee
98,467,2017-03-03,06:18:40,0.248723,0.411778,0.442114,1,1138.981727,06:18:40,75.35963,-1.4302368,89.421974,14.0,33.935709,-118.12424,22.528027,4,9.487549,0.095718384,0.2368927,9.612224828309085,0.042004987412300285,0.24239109891861524,-23.895264,51.696396,-26.665115,-0.0034942627,0.0048217773,0.0022735596,wonhee
98,468,2017-03-03,06:18:40,0.248723,0.411778,0.450369,1,1138.981727,06:18:40,75.18125,-1.0037402,92.06094,14.0,33.935709,-118.12424,22.528027,4,10.372879,-0.37327576,0.18185425,9.817720277877465,-0.07018568617183116,0.2260366931361162,-23.720932,51.970673,-26.29776,-0.0049591064,0.0026245117,-0.0011444092,wonhee
98,469,2017-03-03,06:18:40,0.248723,0.411778,0.417294,1,1138.981727,06:18:40,75.98727,-1.7709621,88.088295,14.0,33.935709,-118.12424,22.528027,4,8.817551,0.29431152,0.27278137,9.547518334535692,0.028285498285347793,0.23866505796282708,-23.467255,52.067947,-26.48201,-0.0038604736,0.0032348633,0.0010528564,wonhee
98,470,2017-03-03,06:18:40,0.248723,0.411778,0.360290,1,1138.981727,06:18:40,75.602486,-1.965467,89.840965,14.0,33.935709,-118.12424,22.528027,4,9.482758,0.026321411,0.3254242,9.530022927877988,0.027754887904552977,0.2621035791208235,-23.385239,51.98021,-26.665878,-0.0037384033,0.003112793,0.0006866455,wonhee
98,471,2017-03-03,06:18:40,0.248723,0.411778,0.355492,1,1138.981727,06:18:40,75.46691,-1.3517592,87.97156,14.0,33.935709,-118.12424,22.528027,4,8.918045,0.31585693,0.21057129,9.364693289133413,0.10558744422954341,0.24818181110286758,-23.638916,51.88408,-26.849747,-0.0042266846,0.0016479492,-0.0015106201,wonhee
99,472,2017-03-03,06:18:41,0.786568,0.513030,0.371362,1,1139.333355,06:18:41,74.609375,-0.91701746,91.010216,14.0,33.935712,-118.124241,22.546524,4,10.313065,-0.18185425,0.1651001,9.620901797987358,0.027933284982523024,0.2257367707555027,-23.724365,51.792145,-27.033234,-0.0033569336,0.004699707,0.0015411377,wonhee
99,473,2017-03-03,06:18:41,0.786568,0.513030,0.351340,1,1139.333355,06:18:41,75.37343,-1.476693,88.94281,14.0,33.935712,-118.124241,22.546524,4,9.466003,0.17468262,0.24406433,9.579054925499623,0.06757852942552718,0.2306880747338492,-24.13826,52.05269,-26.942062,-0.003250122,0.0038604736,0.00091552734,wonhee
99,474,2017-03-03,06:18:41,0.786568,0.513030,0.391139,1,1139.333355,06:18:41,74.54575,-0.6090286,92.51486,14.0,33.935712,-118.124241,22.546524,4,10.569092,-0.46420288,0.112457275,9.846519591159128,-0.07608552168863618,0.1987472897511977,-24.562454,51.861572,-26.665878,-0.004333496,0.0021362305,-0.00090026855,wonhee
99,475,2017-03-03,06:18:41,0.786568,0.513030,0.366768,1,1139.333355,06:18:41,75.35092,-1.5088483,90.41294,14.0,33.935712,-118.124241,22.546524,4,9.628723,-0.06939697,0.2536316,9.78768048913302,-0.07427856790152655,0.2135746270992021,-24.3927,51.955795,-26.66626,-0.0042266846,0.002380371,-0.0004119873,wonhee
